Date,State/UnionTerritory,Cured,Deaths,Confirmed
16-11-2020,Arunachal Pradesh,14500,48,15812
16-11-2020,Assam,205639,963,210268
16-11-2020,Bihar,219263,1184,225901
16-11-2020,Chandigarh,14468,248,15804
16-11-2020,Chhattisgarh,188869,2578,210534
16-11-2020,Dadra and Nagar Haveli and Daman and Diu,3267,2,3291
16-11-2020,Delhi,437801,7614,485405
16-11-2020,Goa,43656,662,45903
16-11-2020,Gujarat,171932,3803,188310
16-11-2020,Haryana,178298,2019,199874
16-11-2020,Himachal Pradesh,22392,442,29713
16-11-2020,Jammu and Kashmir,95342,1589,102619
16-11-2020,Jharkhand,102188,924,106064
16-11-2020,Karnataka,822953,11529,861647
16-11-2020,Kerala,448207,1869,524998
16-11-2020,Ladakh,6385,89,7396
16-11-2020,Madhya Pradesh,171691,3090,183927
16-11-2020,Maharashtra,1615379,45974,1747242
16-11-2020,Manipur,18593,221,21871
16-11-2020,Meghalaya,9594,100,10665
16-11-2020,Mizoram,2876,4,3396
16-11-2020,Nagaland,8913,52,9885
16-11-2020,Odisha,297862,1527,308659
16-11-2020,Puducherry,34732,608,36324
16-11-2020,Punjab,131431,4458,141658
16-11-2020,Rajasthan,205414,2066,225817
16-11-2020,Sikkim,4125,89,4498
16-11-2020,Tamil Nadu,730272,11478,758191
16-11-2020,Telengana,242084,1407,257876
16-11-2020,Tripura,30555,364,31962
16-11-2020,Uttarakhand,62543,1107,68215
16-11-2020,Uttar Pradesh,480965,7372,511304
16-11-2020,West Bengal,394576,7661,431551
17-11-2020,Andaman and Nicobar Islands,4346,61,4557
17-11-2020,Andhra Pradesh,829991,6881,854764
17-11-2020,Arunachal Pradesh,14588,48,15868
17-11-2020,Assam,206044,964,210454
17-11-2020,Bihar,220007,1189,226417
17-11-2020,Chandigarh,14584,250,15886
17-11-2020,Chhattisgarh,190463,2604,211644
17-11-2020,Dadra and Nagar Haveli and Daman and Diu,3273,2,3294
17-11-2020,Delhi,441361,7713,489202
17-11-2020,Goa,43941,663,46028
17-11-2020,Gujarat,172972,3808,189236
17-11-2020,Haryana,180647,2038,202027
17-11-2020,Himachal Pradesh,22931,450,30156
17-11-2020,Jammu and Kashmir,95824,1597,103009
17-11-2020,Jharkhand,102548,928,106230
17-11-2020,Karnataka,825141,11541,862804
17-11-2020,Kerala,454774,1888,527708
17-11-2020,Ladakh,6456,93,7493
17-11-2020,Madhya Pradesh,172436,3092,184524
17-11-2020,Maharashtra,1618380,46034,1749777
17-11-2020,Manipur,18832,224,22049
17-11-2020,Meghalaya,9672,101,10706
17-11-2020,Mizoram,2915,5,3444
17-11-2020,Nagaland,8959,53,10025
17-11-2020,Odisha,299159,1543,309408
17-11-2020,Puducherry,34827,608,36337
17-11-2020,Punjab,132001,4480,142082
17-11-2020,Rajasthan,207224,2078,227986
17-11-2020,Sikkim,4137,91,4521
17-11-2020,Tamil Nadu,732656,11495,759916
17-11-2020,Telengana,243686,1410,258828
17-11-2020,Tripura,30631,364,32039
17-11-2020,Uttarakhand,63158,1116,68458
17-11-2020,Uttar Pradesh,482854,7393,512850
17-11-2020,West Bengal,398952,7714,434563
18-11-2020,Andaman and Nicobar Islands,4363,61,4574
18-11-2020,Andhra Pradesh,832284,6890,856159
18-11-2020,Arunachal Pradesh,14644,48,15904
18-11-2020,Assam,206401,966,210696
18-11-2020,Bihar,220668,1194,227018
18-11-2020,Chandigarh,14744,252,16022
18-11-2020,Chhattisgarh,192181,2623,213365
18-11-2020,Dadra and Nagar Haveli and Daman and Diu,3274,2,3297
18-11-2020,Delhi,445782,7812,495598
18-11-2020,Goa,44132,667,46182
18-11-2020,Gujarat,174088,3815,190361
18-11-2020,Haryana,183261,2063,204477
18-11-2020,Himachal Pradesh,23506,462,30740
18-11-2020,Jammu and Kashmir,96392,1604,103581
18-11-2020,Jharkhand,102891,931,106491
18-11-2020,Karnataka,827241,11557,864140
18-11-2020,Kerala,461394,1915,533500
18-11-2020,Ladakh,6539,94,7563
18-11-2020,Madhya Pradesh,173284,3102,185446
18-11-2020,Maharashtra,1623503,46102,1752509
18-11-2020,Manipur,19065,225,22208
18-11-2020,Meghalaya,9955,102,10791
18-11-2020,Mizoram,2972,5,3481
18-11-2020,Nagaland,8997,53,10188
18-11-2020,Odisha,300474,1560,310052
18-11-2020,Puducherry,34958,608,36409
18-11-2020,Punjab,132266,4510,142597
18-11-2020,Rajasthan,209058,2089,230180
18-11-2020,Sikkim,4144,92,4548
18-11-2020,Tamil Nadu,734970,11513,761568
18-11-2020,Telengana,245293,1415,259776
18-11-2020,Tripura,30750,364,32112
18-11-2020,Uttarakhand,63603,1119,68887
18-11-2020,Uttar Pradesh,484692,7412,514270
18-11-2020,West Bengal,403340,7766,438217
19-11-2020,Andaman and Nicobar Islands,4378,61,4593
19-11-2020,Andhra Pradesh,833980,6899,857395
19-11-2020,Arunachal Pradesh,14715,48,15945
19-11-2020,Assam,206611,969,210865
19-11-2020,Bihar,221272,1201,227822
19-11-2020,Chandigarh,14833,253,16167
19-11-2020,Chhattisgarh,193997,2646,215413
19-11-2020,Dadra and Nagar Haveli and Daman and Diu,3274,2,3305
19-11-2020,Delhi,452683,7943,503084
19-11-2020,Goa,44310,670,46344
19-11-2020,Gujarat,175362,3823,191642
19-11-2020,Haryana,185403,2093,207039
19-11-2020,Himachal Pradesh,24025,475,31401
19-11-2020,Jammu and Kashmir,96972,1613,104155
19-11-2020,Jharkhand,103171,934,106742
19-11-2020,Karnataka,829188,11578,865931
19-11-2020,Kerala,468460,1943,539919
19-11-2020,Ladakh,6605,94,7623
19-11-2020,Madhya Pradesh,174202,3115,186655
19-11-2020,Maharashtra,1630111,46202,1757520
19-11-2020,Manipur,19259,231,22318
19-11-2020,Meghalaya,10014,103,10870
19-11-2020,Mizoram,3021,5,3513
19-11-2020,Nagaland,9057,54,10366
19-11-2020,Odisha,301777,1575,310920
19-11-2020,Puducherry,35152,608,36465
19-11-2020,Punjab,132917,4541,143395
19-11-2020,Rajasthan,210779,2101,232358
19-11-2020,Sikkim,4182,95,4577
19-11-2020,Tamil Nadu,737281,11531,763282
19-11-2020,Telengana,246733,1419,260834
19-11-2020,Tripura,30856,364,32217
19-11-2020,Uttarakhand,64032,1128,69307
19-11-2020,Uttar Pradesh,487221,7441,516616
19-11-2020,West Bengal,407769,7820,441885
20-11-2020,Andaman and Nicobar Islands,4398,61,4604
20-11-2020,Andhra Pradesh,835801,6910,858711
20-11-2020,Arunachal Pradesh,14800,49,15976
20-11-2020,Assam,206878,969,211040
20-11-2020,Bihar,221924,1209,228511
20-11-2020,Chandigarh,14963,254,16322
20-11-2020,Chhattisgarh,195469,2672,217562
20-11-2020,Dadra and Nagar Haveli and Daman and Diu,3274,2,3307
20-11-2020,Delhi,459368,8041,510630
20-11-2020,Goa,44467,670,46480
20-11-2020,Gujarat,176475,3830,192982
20-11-2020,Haryana,187559,2113,209251
20-11-2020,Himachal Pradesh,24729,488,32197
20-11-2020,Jammu and Kashmir,97537,1618,104715
20-11-2020,Jharkhand,103435,937,106972
20-11-2020,Karnataka,830988,11604,867780
20-11-2020,Kerala,475320,1969,545641
20-11-2020,Ladakh,6619,95,7714
20-11-2020,Madhya Pradesh,175089,3129,188018
20-11-2020,Maharashtra,1635971,46356,1763055
20-11-2020,Manipur,19431,231,22548
20-11-2020,Meghalaya,10074,104,10979
20-11-2020,Mizoram,3025,5,3541
20-11-2020,Nagaland,9110,54,10460
20-11-2020,Odisha,302796,1592,311788
20-11-2020,Puducherry,35254,609,36533
20-11-2020,Punjab,133427,4556,144177
20-11-2020,Rajasthan,212623,2116,234907
20-11-2020,Sikkim,4218,95,4609
20-11-2020,Tamil Nadu,739532,11550,764989
20-11-2020,Telengana,247790,1423,261728
20-11-2020,Tripura,30968,365,32292
20-11-2020,Uttarakhand,64427,1133,69693
20-11-2020,Uttar Pradesh,488911,7480,519148
20-11-2020,West Bengal,411759,7873,445505
21-11-2020,Andaman and Nicobar Islands,4408,61,4617
21-11-2020,Andhra Pradesh,837630,6920,859932
21-11-2020,Arunachal Pradesh,14870,49,16001
21-11-2020,Assam,207029,971,211204
21-11-2020,Bihar,222420,1212,228886
21-11-2020,Chandigarh,15096,255,16472
21-11-2020,Chhattisgarh,196896,2691,219404
21-11-2020,Dadra and Nagar Haveli and Daman and Diu,3275,2,3316
21-11-2020,Delhi,468143,8159,517238
21-11-2020,Goa,44665,672,46632
21-11-2020,Gujarat,177515,3837,194402
21-11-2020,Haryana,190067,2138,212355
21-11-2020,Himachal Pradesh,25455,500,32785
21-11-2020,Jammu and Kashmir,98076,1622,105376
21-11-2020,Jharkhand,103624,939,107157
21-11-2020,Karnataka,833169,11621,869561
21-11-2020,Kerala,481718,1997,551669
21-11-2020,Ladakh,6743,96,7787
21-11-2020,Madhya Pradesh,176006,3138,189546
21-11-2020,Maharashtra,1642916,46511,1768695
21-11-2020,Manipur,19620,232,22748
21-11-2020,Meghalaya,10158,106,11152
21-11-2020,Mizoram,3111,5,3607
21-11-2020,Nagaland,9208,56,10608
21-11-2020,Odisha,303897,1608,312545
21-11-2020,Puducherry,35355,609,36585
21-11-2020,Punjab,133919,4572,144995
21-11-2020,Rajasthan,214616,2130,237669
21-11-2020,Sikkim,4271,96,4632
21-11-2020,Tamil Nadu,741705,11568,766677
21-11-2020,Telengana,249157,1426,262653
21-11-2020,Tripura,31084,366,32367
21-11-2020,Uttarakhand,65562,1138,70205
21-11-2020,Uttar Pradesh,491131,7500,521988
21-11-2020,West Bengal,415609,7923,449131
22-11-2020,Andaman and Nicobar Islands,4428,61,4631
22-11-2020,Andhra Pradesh,839395,6927,861092
22-11-2020,Arunachal Pradesh,14937,49,16037
22-11-2020,Assam,207222,973,211427
22-11-2020,Bihar,222879,1216,229177
22-11-2020,Chandigarh,15198,258,16591
22-11-2020,Chhattisgarh,198316,2713,221688
22-11-2020,Dadra and Nagar Haveli and Daman and Diu,3276,2,3317
22-11-2020,Delhi,475106,8270,523117
22-11-2020,Goa,44812,675,46748
22-11-2020,Gujarat,178786,3846,195917
22-11-2020,Haryana,192533,2163,215021
22-11-2020,Himachal Pradesh,26112,518,33700
22-11-2020,Jammu and Kashmir,98640,1624,105984
22-11-2020,Jharkhand,103957,945,107332
22-11-2020,Karnataka,834968,11641,871342
22-11-2020,Kerala,488437,2022,557441
22-11-2020,Ladakh,6856,98,7866
22-11-2020,Madhya Pradesh,176905,3149,191246
22-11-2020,Maharashtra,1647004,46573,1774455
22-11-2020,Manipur,19813,233,23018
22-11-2020,Meghalaya,10236,108,11269
22-11-2020,Mizoram,3157,5,3647
22-11-2020,Nagaland,9242,57,10674
22-11-2020,Odisha,304908,1625,313323
22-11-2020,Puducherry,35437,609,36648
22-11-2020,Punjab,134511,4595,145667
22-11-2020,Rajasthan,216579,2146,240676
22-11-2020,Sikkim,4304,98,4691
22-11-2020,Tamil Nadu,743838,11586,768340
22-11-2020,Telengana,250453,1430,263526
22-11-2020,Tripura,31179,366,32415
22-11-2020,Uttarakhand,65562,1146,70790
22-11-2020,Uttar Pradesh,493228,7524,524223
22-11-2020,West Bengal,419403,7976,452770
23-11-2020,Andaman and Nicobar Islands,4440,61,4641
23-11-2020,Andhra Pradesh,841026,6938,862213
23-11-2020,Arunachal Pradesh,14972,49,16061
23-11-2020,Assam,207397,974,211513
23-11-2020,Bihar,223484,1221,229544
23-11-2020,Chandigarh,15317,260,16671
23-11-2020,Chhattisgarh,199311,2732,223436
23-11-2020,Dadra and Nagar Haveli and Daman and Diu,3280,2,3321
23-11-2020,Delhi,481260,8391,529863
23-11-2020,Goa,44979,677,46826
23-11-2020,Gujarat,179953,3859,197412
23-11-2020,Haryana,194768,2188,217300
23-11-2020,Himachal Pradesh,26756,537,34327
23-11-2020,Jammu and Kashmir,99219,1629,106548
23-11-2020,Jharkhand,104229,951,107469
23-11-2020,Karnataka,836505,11654,873046
23-11-2020,Kerala,494664,2049,562695
23-11-2020,Ladakh,6911,100,7939
23-11-2020,Madhya Pradesh,178117,3162,193044
23-11-2020,Maharashtra,1651064,46623,1780208
23-11-2020,Manipur,20018,236,23400
23-11-2020,Meghalaya,10335,110,11339
23-11-2020,Mizoram,3192,5,3660
23-11-2020,Nagaland,9308,59,10777
23-11-2020,Odisha,305813,1640,313961
23-11-2020,Puducherry,35525,609,36693
23-11-2020,Punjab,135008,4614,146346
23-11-2020,Rajasthan,218583,2163,243936
23-11-2020,Sikkim,4345,99,4722
23-11-2020,Tamil Nadu,745848,11605,769995
23-11-2020,Telengana,251468,1433,264128
23-11-2020,Tripura,31269,369,32434
23-11-2020,Uttarakhand,65733,1155,71256
23-11-2020,Uttar Pradesh,495415,7559,526780
23-11-2020,West Bengal,423129,8025,456361
24-11-2020,Andaman and Nicobar Islands,4453,61,4656
24-11-2020,Andhra Pradesh,842416,6948,862758
24-11-2020,Arunachal Pradesh,15036,49,16092
24-11-2020,Assam,207528,975,211682
24-11-2020,Bihar,224073,1227,230094
24-11-2020,Chandigarh,15389,263,16769
24-11-2020,Chhattisgarh,200825,2746,225497
24-11-2020,Dadra and Nagar Haveli and Daman and Diu,3283,2,3325
24-11-2020,Delhi,488476,8512,534317
24-11-2020,Goa,45083,677,46901
24-11-2020,Gujarat,181187,3876,198899
24-11-2020,Haryana,197335,2216,219963
24-11-2020,Himachal Pradesh,27541,560,34781
24-11-2020,Jammu and Kashmir,99827,1641,106899
24-11-2020,Jharkhand,104533,953,107688
24-11-2020,Karnataka,838150,11678,874555
24-11-2020,Kerala,500089,2071,566452
24-11-2020,Ladakh,6985,101,7945
24-11-2020,Madhya Pradesh,179237,3172,194745
24-11-2020,Maharashtra,1654793,46653,1784361
24-11-2020,Manipur,20374,238,23650
24-11-2020,Meghalaya,10392,110,11397
24-11-2020,Mizoram,3203,5,3710
24-11-2020,Nagaland,9347,61,10852
24-11-2020,Odisha,306726,1657,314629
24-11-2020,Puducherry,35582,609,36718
24-11-2020,Punjab,135739,4631,147057
24-11-2020,Rajasthan,220871,2181,247168
24-11-2020,Sikkim,4406,100,4736
24-11-2020,Tamil Nadu,747752,11622,771619
24-11-2020,Telengana,252565,1437,265049
24-11-2020,Tripura,31296,370,32493
24-11-2020,Uttarakhand,66172,1162,71632
24-11-2020,Uttar Pradesh,497475,7582,528833
24-11-2020,West Bengal,426816,8072,459918
25-11-2020,Andaman and Nicobar Islands,4464,61,4667
25-11-2020,Andhra Pradesh,843863,6956,863843
25-11-2020,Arunachal Pradesh,15091,49,16144
25-11-2020,Assam,207649,976,211839
25-11-2020,Bihar,224715,1233,230845
25-11-2020,Chandigarh,15455,265,16848
25-11-2020,Chhattisgarh,201744,2767,227326
25-11-2020,Dadra and Nagar Haveli and Daman and Diu,3286,2,3325
25-11-2020,Delhi,493419,8621,540541
25-11-2020,Goa,45168,679,47068
25-11-2020,Gujarat,182473,3892,200409
25-11-2020,Haryana,199278,2249,222292
25-11-2020,Himachal Pradesh,28007,572,35729
25-11-2020,Jammu and Kashmir,100322,1651,107330
25-11-2020,Jharkhand,104724,955,107921
25-11-2020,Karnataka,840099,11695,876425
25-11-2020,Kerala,505238,2095,571872
25-11-2020,Ladakh,7069,105,8028
25-11-2020,Madhya Pradesh,180349,3183,196511
25-11-2020,Maharashtra,1658879,46683,1789800
25-11-2020,Manipur,20525,240,23940
25-11-2020,Meghalaya,10451,110,11454
25-11-2020,Mizoram,3298,5,3745
25-11-2020,Nagaland,9397,61,10931
25-11-2020,Odisha,307374,1671,315271
25-11-2020,Puducherry,35671,609,36769
25-11-2020,Punjab,136178,4653,147665
25-11-2020,Rajasthan,223085,2200,250482
25-11-2020,Sikkim,4437,102,4777
25-11-2020,Tamil Nadu,749662,11639,773176
25-11-2020,Telengana,253715,1441,266042
25-11-2020,Tripura,31368,370,32528
25-11-2020,Uttarakhand,66349,1173,72160
25-11-2020,Uttar Pradesh,499507,7615,531050
25-11-2020,West Bengal,430462,8121,463463
26-11-2020,Andaman and Nicobar Islands,4479,61,4677
26-11-2020,Andhra Pradesh,845039,6962,864674
26-11-2020,Arunachal Pradesh,15157,49,16174
26-11-2020,Assam,207766,978,212021
26-11-2020,Bihar,225077,1237,231539
26-11-2020,Chandigarh,15532,266,16925
26-11-2020,Chhattisgarh,201744,2783,229203
26-11-2020,Dadra and Nagar Haveli and Daman and Diu,3290,2,3327
26-11-2020,Delhi,498780,8720,545787
26-11-2020,Goa,45229,683,47193
26-11-2020,Gujarat,183756,3906,201949
26-11-2020,Haryana,201250,2291,224489
26-11-2020,Himachal Pradesh,28106,585,36566
26-11-2020,Jammu and Kashmir,100892,1663,107819
26-11-2020,Jharkhand,105040,958,108158
26-11-2020,Karnataka,841432,11714,878055
26-11-2020,Kerala,511008,2121,578363
26-11-2020,Ladakh,7125,108,8119
26-11-2020,Madhya Pradesh,181345,3197,198284
26-11-2020,Maharashtra,1663723,46748,1795959
26-11-2020,Manipur,20640,245,24133
26-11-2020,Meghalaya,10488,110,11513
26-11-2020,Mizoram,3319,5,3765
26-11-2020,Nagaland,9463,61,10991
26-11-2020,Odisha,308102,1687,316001
26-11-2020,Puducherry,35671,609,36820
26-11-2020,Punjab,136622,4684,148435
26-11-2020,Rajasthan,225229,2218,253767
26-11-2020,Sikkim,4481,102,4819
26-11-2020,Tamil Nadu,751535,11655,774710
26-11-2020,Telengana,254676,1444,266904
26-11-2020,Tripura,31441,370,32578
26-11-2020,Uttarakhand,66799,1185,72642
26-11-2020,Uttar Pradesh,500835,7644,533355
26-11-2020,West Bengal,434067,8172,466991
27-11-2020,Andaman and Nicobar Islands,4491,61,4682
27-11-2020,Andhra Pradesh,846120,6970,865705
27-11-2020,Arunachal Pradesh,15229,49,16204
27-11-2020,Assam,207908,978,212171
27-11-2020,Bihar,225602,1243,232235
27-11-2020,Chandigarh,15612,270,17051
27-11-2020,Chhattisgarh,204198,2801,230956
27-11-2020,Dadra and Nagar Haveli and Daman and Diu,3293,2,3328
27-11-2020,Delhi,503717,8811,551262
27-11-2020,Goa,45340,685,47341
27-11-2020,Gujarat,185058,3922,203509
27-11-2020,Haryana,203517,2316,226611
27-11-2020,Himachal Pradesh,29020,599,37497
27-11-2020,Jammu and Kashmir,101363,1668,108306
27-11-2020,Jharkhand,105258,961,108388
27-11-2020,Karnataka,842499,11726,879560
27-11-2020,Kerala,516978,2148,583741
27-11-2020,Ladakh,7154,113,8228
27-11-2020,Madhya Pradesh,182544,3209,199952
27-11-2020,Maharashtra,1668538,46813,1802365
27-11-2020,Manipur,20798,249,24292
27-11-2020,Meghalaya,10524,110,11581
27-11-2020,Mizoram,3352,5,3788
27-11-2020,Nagaland,9595,63,11060
27-11-2020,Odisha,308839,1704,316645
27-11-2020,Puducherry,35687,609,36840
27-11-2020,Punjab,137089,4710,149278
27-11-2020,Rajasthan,227408,2237,256947
27-11-2020,Sikkim,4501,102,4871
27-11-2020,Tamil Nadu,753332,11669,776174
27-11-2020,Telengana,255378,1448,267665
27-11-2020,Tripura,31499,370,32610
27-11-2020,Uttarakhand,67119,1196,72997
27-11-2020,Uttar Pradesh,502353,7674,535449
27-11-2020,West Bengal,437604,8224,470498
28-11-2020,Andaman and Nicobar Islands,4508,61,4689
28-11-2020,Andhra Pradesh,847325,6976,866438
28-11-2020,Arunachal Pradesh,15270,50,16231
28-11-2020,Assam,208068,980,212320
28-11-2020,Bihar,226267,1248,232916
28-11-2020,Chandigarh,15697,270,17157
28-11-2020,Chhattisgarh,208183,2813,232835
28-11-2020,Dadra and Nagar Haveli and Daman and Diu,3301,2,3330
28-11-2020,Delhi,509654,8909,556744
28-11-2020,Goa,45492,686,47491
28-11-2020,Gujarat,186446,3938,205116
28-11-2020,Haryana,206001,2345,228746
28-11-2020,Himachal Pradesh,29510,612,38327
28-11-2020,Jammu and Kashmir,101959,1676,108871
28-11-2020,Jharkhand,105453,962,108577
28-11-2020,Karnataka,843950,11738,881086
28-11-2020,Kerala,521522,2171,587707
28-11-2020,Ladakh,7254,114,8272
28-11-2020,Madhya Pradesh,183696,3224,201597
28-11-2020,Maharashtra,1672627,46898,1808550
28-11-2020,Manipur,21006,256,24514
28-11-2020,Meghalaya,10606,110,11633
28-11-2020,Mizoram,3367,5,3806
28-11-2020,Nagaland,9805,64,11091
28-11-2020,Odisha,309747,1718,317239
28-11-2020,Puducherry,35733,609,36856
28-11-2020,Punjab,137630,4737,150086
28-11-2020,Rajasthan,229602,2255,260040
28-11-2020,Sikkim,4541,103,4908
28-11-2020,Tamil Nadu,754826,11681,777616
28-11-2020,Telengana,256330,1451,268418
28-11-2020,Tripura,31568,370,32641
28-11-2020,Uttarakhand,67514,1201,73527
28-11-2020,Uttar Pradesh,504411,7697,537747
28-11-2020,West Bengal,441100,8270,473987
29-11-2020,Andaman and Nicobar Islands,4518,61,4698
29-11-2020,Andhra Pradesh,848511,6981,867063
29-11-2020,Arunachal Pradesh,15323,51,16262
29-11-2020,Assam,208190,980,212483
29-11-2020,Bihar,226939,1253,233572
29-11-2020,Chandigarh,15857,274,17246
29-11-2020,Chhattisgarh,210917,2830,234725
29-11-2020,Dadra and Nagar Haveli and Daman and Diu,3305,2,3330
29-11-2020,Delhi,516166,8998,561742
29-11-2020,Goa,45655,686,47689
29-11-2020,Gujarat,187969,3953,206714
29-11-2020,Haryana,208422,2375,230713
29-11-2020,Himachal Pradesh,29780,623,38977
29-11-2020,Jammu and Kashmir,102591,1680,109383
29-11-2020,Jharkhand,105669,963,108786
29-11-2020,Karnataka,846082,11750,882608
29-11-2020,Kerala,526797,2196,593957
29-11-2020,Ladakh,7327,116,8328
29-11-2020,Madhya Pradesh,185013,3237,203231
29-11-2020,Maharashtra,1676564,46986,1814515
29-11-2020,Manipur,21203,263,24749
29-11-2020,Meghalaya,10735,111,11704
29-11-2020,Mizoram,3425,5,3822
29-11-2020,Nagaland,9830,64,11115
29-11-2020,Odisha,310549,1730,317789
29-11-2020,Puducherry,35774,609,36902
29-11-2020,Punjab,138206,4765,150805
29-11-2020,Rajasthan,231780,2274,262805
29-11-2020,Sikkim,4572,107,4967
29-11-2020,Tamil Nadu,756279,11694,779046
29-11-2020,Telengana,257278,1455,269223
29-11-2020,Tripura,31655,370,32674
29-11-2020,Uttarakhand,67861,1214,73951
29-11-2020,Uttar Pradesh,506938,7718,539899
29-11-2020,West Bengal,444587,8322,477446
30-11-2020,Andaman and Nicobar Islands,4537,61,4704
30-11-2020,Andhra Pradesh,852298,6988,867683
30-11-2020,Arunachal Pradesh,15364,54,16269
30-11-2020,Assam,208286,981,212617
30-11-2020,Bihar,227456,1259,234119
30-11-2020,Chandigarh,15926,276,17342
30-11-2020,Chhattisgarh,212517,2840,235998
30-11-2020,Dadra and Nagar Haveli and Daman and Diu,3308,2,3332
30-11-2020,Delhi,522491,9066,566648
30-11-2020,Goa,45790,687,47804
30-11-2020,Gujarat,189420,3969,208278
30-11-2020,Haryana,211216,2401,232522
